
10월 18, 2018 18:17:36.17 NEW SESSION
11월 14, 2018 09:57:51.40 KLIB_SelfTest return : KLR_OK
11월 14, 2018 09:58:25.87 
11월 14, 2018 09:58:25.87 KLIB_SelfTest return : KLR_OK
11월 14, 2018 10:25:56.80 
11월 14, 2018 10:25:56.80 KLIB_SelfTest return : KLR_OK
11월 14, 2018 10:26:16.18 
11월 14, 2018 10:26:16.18 KLIB_SelfTest return : KLR_OK
11월 14, 2018 10:28:39.07 
11월 14, 2018 10:28:39.07 KLIB_SelfTest return : KLR_OK
11월 14, 2018 10:30:01.96 
11월 14, 2018 10:30:01.96 KLIB_SelfTest return : KLR_OK
11월 14, 2018 11:06:26.16 
11월 14, 2018 11:06:26.16 KLIB_SelfTest return : KLR_OK
11월 14, 2018 11:11:58.68 
11월 14, 2018 11:11:58.68 KLIB_SelfTest return : KLR_OK

11월 17, 2018 20:12:52.25 NEW SESSION
11월 17, 2018 20:12:52.25 
11월 17, 2018 20:12:52.25 KLIB_SelfTest return : KLR_OK

11월 18, 2018 14:56:00.93 NEW SESSION
11월 18, 2018 14:56:00.93 
11월 18, 2018 14:56:00.93 KLIB_SelfTest return : KLR_OK
11월 18, 2018 15:02:06.79 
11월 18, 2018 15:02:06.79 KLIB_SelfTest return : KLR_OK
11월 18, 2018 15:03:26.65 
11월 18, 2018 15:03:26.65 KLIB_SelfTest return : KLR_OK
11월 18, 2018 15:18:06.80 
11월 18, 2018 15:18:06.80 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:03:44.60 
11월 18, 2018 16:03:44.60 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:08:48.04 
11월 18, 2018 16:08:48.04 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:15:44.41 
11월 18, 2018 16:15:44.41 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:21:58.55 
11월 18, 2018 16:21:58.55 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:23:29.68 
11월 18, 2018 16:23:29.68 KLIB_SelfTest return : KLR_OK
11월 18, 2018 16:52:09.58 [10900:5168:1118/165209.581:ERROR:ssl_client_socket_impl.cc(1061)] handshake failed; returned -1, SSL error code 1, net_error -101
11월 18, 2018 17:32:44.02 
11월 18, 2018 17:32:44.02 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:05:08.46 
11월 18, 2018 18:05:08.46 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:08:52.25 
11월 18, 2018 18:08:52.25 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:11:42.72 
11월 18, 2018 18:11:42.72 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:26:11.24 
11월 18, 2018 18:26:11.25 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:26:51.72 
11월 18, 2018 18:26:51.72 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:32:04.88 
11월 18, 2018 18:32:04.88 KLIB_SelfTest return : KLR_OK
11월 18, 2018 18:36:11.47 
11월 18, 2018 18:36:11.47 KLIB_SelfTest return : KLR_OK

11월 20, 2018 15:52:59.62 NEW SESSION
11월 20, 2018 15:52:59.62 
11월 20, 2018 15:52:59.62 KLIB_SelfTest return : KLR_OK

11월 20, 2018 21:40:26.36 NEW SESSION
11월 20, 2018 21:40:26.36 
11월 20, 2018 21:40:26.36 KLIB_SelfTest return : KLR_OK
11월 20, 2018 21:51:08.81 
11월 20, 2018 21:51:08.81 KLIB_SelfTest return : KLR_OK
11월 20, 2018 21:57:32.72 
11월 20, 2018 21:57:32.72 KLIB_SelfTest return : KLR_OK
11월 20, 2018 22:02:10.04 
11월 20, 2018 22:02:10.04 KLIB_SelfTest return : KLR_OK

11월 21, 2018 10:06:21.71 NEW SESSION
11월 21, 2018 10:06:21.71 
11월 21, 2018 10:06:21.71 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:06:37.14 
11월 21, 2018 10:06:37.14 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:07:26.64 
11월 21, 2018 10:07:26.64 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:09:36.12 
11월 21, 2018 10:09:36.12 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:09:54.27 
11월 21, 2018 10:09:54.27 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:10:55.34 
11월 21, 2018 10:10:55.34 KLIB_SelfTest return : KLR_OK
11월 21, 2018 10:24:23.97 
11월 21, 2018 10:24:23.97 KLIB_SelfTest return : KLR_OK

11월 21, 2018 21:21:01.24 NEW SESSION
11월 21, 2018 21:21:01.24 
11월 21, 2018 21:21:01.24 KLIB_SelfTest return : KLR_OK
11월 21, 2018 21:43:33.13 
11월 21, 2018 21:43:33.13 KLIB_SelfTest return : KLR_OK

11월 22, 2018 15:41:07.41 NEW SESSION
11월 22, 2018 15:41:07.41 
11월 22, 2018 15:41:07.41 KLIB_SelfTest return : KLR_OK
11월 22, 2018 16:40:17.82 
11월 22, 2018 16:40:17.83 KLIB_SelfTest return : KLR_OK

11월 23, 2018 02:09:23.31 NEW SESSION
11월 23, 2018 02:09:23.31 
11월 23, 2018 02:09:23.31 KLIB_SelfTest return : KLR_OK
11월 23, 2018 02:25:33.44 
11월 23, 2018 02:25:33.44 KLIB_SelfTest return : KLR_OK
11월 23, 2018 02:57:18.47 
11월 23, 2018 02:57:18.47 KLIB_SelfTest return : KLR_OK
11월 23, 2018 03:18:52.14 
11월 23, 2018 03:18:52.14 KLIB_SelfTest return : KLR_OK
11월 23, 2018 03:27:57.62 
11월 23, 2018 03:27:57.62 KLIB_SelfTest return : KLR_OK

11월 24, 2018 17:48:33.06 NEW SESSION
11월 24, 2018 17:48:33.06 
11월 24, 2018 17:48:33.06 KLIB_SelfTest return : KLR_OK
11월 25, 2018 24:08:06.85 
11월 25, 2018 24:08:06.85 KLIB_SelfTest return : KLR_OK
11월 25, 2018 24:35:02.81 
11월 25, 2018 24:35:02.82 KLIB_SelfTest return : KLR_OK
11월 25, 2018 24:57:10.52 
11월 25, 2018 24:57:10.52 KLIB_SelfTest return : KLR_OK

11월 26, 2018 01:43:24.98 NEW SESSION
11월 26, 2018 01:43:24.99 
11월 26, 2018 01:43:24.99 KLIB_SelfTest return : KLR_OK

11월 26, 2018 02:15:32.99 NEW SESSION
11월 26, 2018 02:15:32.99 
11월 26, 2018 02:15:32.99 KLIB_SelfTest return : KLR_OK
11월 26, 2018 02:24:53.74 
11월 26, 2018 02:24:53.74 KLIB_SelfTest return : KLR_OK
11월 26, 2018 02:28:49.54 
11월 26, 2018 02:28:49.54 KLIB_SelfTest return : KLR_OK
11월 26, 2018 02:30:03.22 
11월 26, 2018 02:30:03.22 KLIB_SelfTest return : KLR_OK
11월 26, 2018 03:18:47.78 
11월 26, 2018 03:18:47.78 KLIB_SelfTest return : KLR_OK

11월 27, 2018 10:58:09.24 NEW SESSION
11월 27, 2018 10:58:09.24 
11월 27, 2018 10:58:09.24 KLIB_SelfTest return : KLR_OK
11월 27, 2018 10:58:56.17 
11월 27, 2018 10:58:56.17 KLIB_SelfTest return : KLR_OK
11월 27, 2018 11:07:50.29 
11월 27, 2018 11:07:50.29 KLIB_SelfTest return : KLR_OK
11월 27, 2018 12:12:09.44 [32620:24108:1127/121209.440:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 27, 2018 12:12:38.14 [32620:24108:1127/121238.148:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 27, 2018 12:13:30.71 [32620:24108:1127/121330.714:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 27, 2018 12:14:55.33 [32620:24108:1127/121455.330:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 27, 2018 12:22:37.89 
11월 27, 2018 12:22:37.89 KLIB_SelfTest return : KLR_OK
11월 27, 2018 12:33:07.02 [43788:31844:1127/123307.027:ERROR:ssl_client_socket_impl.cc(1061)] handshake failed; returned -1, SSL error code 1, net_error -101
11월 27, 2018 12:41:17.36 [43788:31844:1127/124117.363:ERROR:ssl_client_socket_impl.cc(1061)] handshake failed; returned -1, SSL error code 1, net_error -101
11월 27, 2018 12:43:37.32 
11월 27, 2018 12:43:37.32 KLIB_SelfTest return : KLR_OK
11월 27, 2018 12:57:43.13 
11월 27, 2018 12:57:43.13 KLIB_SelfTest return : KLR_OK
11월 27, 2018 13:28:21.52 [40496:43308:1127/132821.523:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 27, 2018 15:01:38.13 
11월 27, 2018 15:01:38.13 KLIB_SelfTest return : KLR_OK
11월 27, 2018 15:06:59.03 
11월 27, 2018 15:06:59.03 KLIB_SelfTest return : KLR_OK
11월 27, 2018 15:09:23.00 
11월 27, 2018 15:09:23.00 KLIB_SelfTest return : KLR_OK

11월 27, 2018 15:54:00.11 NEW SESSION
11월 27, 2018 15:54:00.11 
11월 27, 2018 15:54:00.11 KLIB_SelfTest return : KLR_OK
11월 27, 2018 16:01:09.06 
11월 27, 2018 16:01:09.06 KLIB_SelfTest return : KLR_OK
11월 27, 2018 16:01:21.27 
11월 27, 2018 16:01:21.27 KLIB_SelfTest return : KLR_OK
11월 27, 2018 16:03:45.76 
11월 27, 2018 16:03:45.76 KLIB_SelfTest return : KLR_OK
11월 27, 2018 16:45:48.00 
11월 27, 2018 16:45:48.00 KLIB_SelfTest return : KLR_OK
11월 27, 2018 16:53:05.90 
11월 27, 2018 16:53:05.90 KLIB_SelfTest return : KLR_OK
11월 27, 2018 17:20:53.62 
11월 27, 2018 17:20:53.62 KLIB_SelfTest return : KLR_OK
11월 27, 2018 17:21:20.58 
11월 27, 2018 17:21:20.58 KLIB_SelfTest return : KLR_OK
11월 27, 2018 17:30:28.84 
11월 27, 2018 17:30:28.84 KLIB_SelfTest return : KLR_OK

11월 27, 2018 18:20:15.10 NEW SESSION
11월 27, 2018 18:20:15.10 
11월 27, 2018 18:20:15.10 KLIB_SelfTest return : KLR_OK

11월 28, 2018 09:46:19.71 NEW SESSION
11월 28, 2018 09:46:19.71 [26108:25916:1128/094619.710:ERROR:textfield.cc(1767)] NOT IMPLEMENTED
11월 28, 2018 09:46:26.99 
11월 28, 2018 09:46:26.99 KLIB_SelfTest return : KLR_OK
11월 28, 2018 09:51:18.86 
11월 28, 2018 09:51:18.86 KLIB_SelfTest return : KLR_OK
11월 28, 2018 09:57:04.15 
11월 28, 2018 09:57:04.15 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:13:08.14 
11월 28, 2018 10:13:08.14 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:20:57.51 
11월 28, 2018 10:20:57.51 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:21:52.26 
11월 28, 2018 10:21:52.27 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:25:21.83 
11월 28, 2018 10:25:21.83 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:25:57.38 
11월 28, 2018 10:25:57.38 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:28:40.48 
11월 28, 2018 10:28:40.48 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:32:28.36 
11월 28, 2018 10:32:28.36 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:33:50.66 
11월 28, 2018 10:33:50.67 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:34:05.11 
11월 28, 2018 10:34:05.11 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:34:58.27 
11월 28, 2018 10:34:58.27 KLIB_SelfTest return : KLR_OK
11월 28, 2018 10:47:02.95 
11월 28, 2018 10:47:02.95 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:00:27.68 
11월 28, 2018 11:00:27.68 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:08:56.85 
11월 28, 2018 11:08:56.85 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:18:29.33 
11월 28, 2018 11:18:29.34 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:26:43.69 
11월 28, 2018 11:26:43.69 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:35:55.58 
11월 28, 2018 11:35:55.58 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:39:40.44 
11월 28, 2018 11:39:40.44 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:42:38.38 
11월 28, 2018 11:42:38.38 KLIB_SelfTest return : KLR_OK
11월 28, 2018 11:45:01.91 
11월 28, 2018 11:45:01.91 KLIB_SelfTest return : KLR_OK
11월 28, 2018 12:04:34.66 
11월 28, 2018 12:04:34.67 KLIB_SelfTest return : KLR_OK
11월 28, 2018 12:04:45.02 
11월 28, 2018 12:04:45.02 KLIB_SelfTest return : KLR_OK
11월 28, 2018 12:06:21.21 
11월 28, 2018 12:06:21.21 KLIB_SelfTest return : KLR_OK
11월 28, 2018 12:06:42.52 
11월 28, 2018 12:06:42.52 KLIB_SelfTest return : KLR_OK

11월 29, 2018 02:46:55.72 NEW SESSION
11월 29, 2018 02:46:55.72 
11월 29, 2018 02:46:55.72 KLIB_SelfTest return : KLR_OK
11월 29, 2018 03:00:04.51 
11월 29, 2018 03:00:04.51 KLIB_SelfTest return : KLR_OK
11월 29, 2018 03:00:52.96 
11월 29, 2018 03:00:52.96 KLIB_SelfTest return : KLR_OK
11월 29, 2018 03:52:19.24 
11월 29, 2018 03:52:19.24 KLIB_SelfTest return : KLR_OK
11월 29, 2018 03:55:57.25 
11월 29, 2018 03:55:57.25 KLIB_SelfTest return : KLR_OK
11월 29, 2018 04:09:01.72 [40328:3828:1129/040901.725:ERROR:ssl_client_socket_impl.cc(1061)] handshake failed; returned -1, SSL error code 1, net_error -101
11월 29, 2018 08:28:04.58 [40328:33084:1129/082804.585:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
11월 29, 2018 09:52:36.58 [40328:33084:1129/095236.582:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.

11월 30, 2018 02:18:04.35 NEW SESSION
11월 30, 2018 02:18:04.35 
11월 30, 2018 02:18:04.35 KLIB_SelfTest return : KLR_OK
11월 30, 2018 02:24:15.88 
11월 30, 2018 02:24:15.88 KLIB_SelfTest return : KLR_OK
11월 30, 2018 02:26:25.26 
11월 30, 2018 02:26:25.26 KLIB_SelfTest return : KLR_OK
11월 30, 2018 02:30:02.25 
11월 30, 2018 02:30:02.26 KLIB_SelfTest return : KLR_OK
11월 30, 2018 04:50:13.05 
11월 30, 2018 04:50:13.05 KLIB_SelfTest return : KLR_OK

11월 30, 2018 07:17:02.53 NEW SESSION
11월 30, 2018 07:17:02.53 
11월 30, 2018 07:17:02.53 KLIB_SelfTest return : KLR_OK
11월 30, 2018 08:00:48.04 
11월 30, 2018 08:00:48.04 KLIB_SelfTest return : KLR_OK

11월 30, 2018 16:57:35.10 NEW SESSION
11월 30, 2018 16:57:35.10 
11월 30, 2018 16:57:35.10 KLIB_SelfTest return : KLR_OK
11월 30, 2018 17:05:53.01 
11월 30, 2018 17:05:53.01 KLIB_SelfTest return : KLR_OK

12월 04, 2018 16:19:56.73 NEW SESSION
12월 04, 2018 16:19:56.73 
12월 04, 2018 16:19:56.73 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:23:21.08 
12월 04, 2018 16:23:21.08 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:25:48.25 
12월 04, 2018 16:25:48.26 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:30:07.53 
12월 04, 2018 16:30:07.53 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:32:02.85 
12월 04, 2018 16:32:02.85 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:36:34.36 
12월 04, 2018 16:36:34.36 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:42:26.33 
12월 04, 2018 16:42:26.33 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:42:50.96 
12월 04, 2018 16:42:50.96 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:44:10.56 
12월 04, 2018 16:44:10.56 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:46:22.09 
12월 04, 2018 16:46:22.09 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:50:21.15 
12월 04, 2018 16:50:21.15 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:52:01.30 
12월 04, 2018 16:52:01.30 KLIB_SelfTest return : KLR_OK
12월 04, 2018 16:52:24.05 
12월 04, 2018 16:52:24.06 KLIB_SelfTest return : KLR_OK
12월 04, 2018 17:01:44.83 
12월 04, 2018 17:01:44.83 KLIB_SelfTest return : KLR_OK
12월 04, 2018 17:22:35.06 
12월 04, 2018 17:22:35.06 KLIB_SelfTest return : KLR_OK

12월 05, 2018 09:49:59.29 NEW SESSION
12월 05, 2018 09:49:59.29 
12월 05, 2018 09:49:59.29 KLIB_SelfTest return : KLR_OK
12월 05, 2018 09:50:31.51 
12월 05, 2018 09:50:31.51 KLIB_SelfTest return : KLR_OK
12월 05, 2018 10:01:28.85 
12월 05, 2018 10:01:28.85 KLIB_SelfTest return : KLR_OK
12월 05, 2018 10:02:02.16 
12월 05, 2018 10:02:02.16 KLIB_SelfTest return : KLR_OK
12월 05, 2018 10:02:23.41 
12월 05, 2018 10:02:23.41 KLIB_SelfTest return : KLR_OK
12월 05, 2018 10:24:58.40 
12월 05, 2018 10:24:58.40 KLIB_SelfTest return : KLR_OK
12월 05, 2018 11:02:22.04 
12월 05, 2018 11:02:22.05 KLIB_SelfTest return : KLR_OK
12월 05, 2018 11:03:39.00 
12월 05, 2018 11:03:39.00 KLIB_SelfTest return : KLR_OK
12월 05, 2018 11:03:55.28 
12월 05, 2018 11:03:55.28 KLIB_SelfTest return : KLR_OK
12월 05, 2018 11:05:09.16 
12월 05, 2018 11:05:09.16 KLIB_SelfTest return : KLR_OK
12월 05, 2018 11:06:44.63 
12월 05, 2018 11:06:44.63 KLIB_SelfTest return : KLR_OK

12월 08, 2018 02:05:12.23 NEW SESSION
12월 08, 2018 02:05:12.23 
12월 08, 2018 02:05:12.23 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:05:43.88 
12월 08, 2018 02:05:43.88 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:23:59.80 
12월 08, 2018 02:23:59.80 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:36:51.50 
12월 08, 2018 02:36:51.51 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:39:10.00 
12월 08, 2018 02:39:10.00 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:56:43.26 
12월 08, 2018 02:56:43.27 KLIB_SelfTest return : KLR_OK
12월 08, 2018 02:59:45.64 
12월 08, 2018 02:59:45.64 KLIB_SelfTest return : KLR_OK
12월 08, 2018 03:08:21.84 
12월 08, 2018 03:08:21.85 KLIB_SelfTest return : KLR_OK
12월 08, 2018 03:08:46.84 
12월 08, 2018 03:08:46.84 KLIB_SelfTest return : KLR_OK
12월 08, 2018 05:11:50.78 
12월 08, 2018 05:11:50.78 KLIB_SelfTest return : KLR_OK
12월 08, 2018 05:17:09.17 
12월 08, 2018 05:17:09.17 KLIB_SelfTest return : KLR_OK
12월 08, 2018 05:18:49.74 
12월 08, 2018 05:18:49.74 KLIB_SelfTest return : KLR_OK
12월 08, 2018 05:33:50.05 
12월 08, 2018 05:33:50.05 KLIB_SelfTest return : KLR_OK
12월 08, 2018 05:54:09.80 
12월 08, 2018 05:54:09.80 KLIB_SelfTest return : KLR_OK
12월 08, 2018 06:07:50.48 
12월 08, 2018 06:07:50.49 KLIB_SelfTest return : KLR_OK
12월 08, 2018 06:12:19.01 
12월 08, 2018 06:12:19.01 KLIB_SelfTest return : KLR_OK
12월 08, 2018 06:17:52.31 
12월 08, 2018 06:17:52.31 KLIB_SelfTest return : KLR_OK

12월 08, 2018 19:34:35.64 NEW SESSION
12월 08, 2018 19:34:35.64 
12월 08, 2018 19:34:35.64 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:35:01.03 
12월 08, 2018 19:35:01.03 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:36:09.88 
12월 08, 2018 19:36:09.88 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:37:29.81 
12월 08, 2018 19:37:29.81 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:37:57.57 
12월 08, 2018 19:37:57.57 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:38:57.86 
12월 08, 2018 19:38:57.86 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:39:28.64 
12월 08, 2018 19:39:28.64 KLIB_SelfTest return : KLR_OK
12월 08, 2018 19:41:09.23 
12월 08, 2018 19:41:09.23 KLIB_SelfTest return : KLR_OK
12월 08, 2018 21:59:14.72 
12월 08, 2018 21:59:14.72 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:02:28.79 
12월 08, 2018 22:02:28.79 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:03:41.26 
12월 08, 2018 22:03:41.26 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:04:53.04 
12월 08, 2018 22:04:53.04 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:09:13.56 
12월 08, 2018 22:09:13.56 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:23:29.09 
12월 08, 2018 22:23:29.09 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:42:39.24 
12월 08, 2018 22:42:39.25 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:52:12.70 
12월 08, 2018 22:52:12.70 KLIB_SelfTest return : KLR_OK
12월 08, 2018 22:57:14.94 
12월 08, 2018 22:57:14.94 KLIB_SelfTest return : KLR_OK
12월 08, 2018 23:07:04.77 
12월 08, 2018 23:07:04.78 KLIB_SelfTest return : KLR_OK
12월 08, 2018 23:08:43.18 
12월 08, 2018 23:08:43.18 KLIB_SelfTest return : KLR_OK
12월 08, 2018 23:09:46.81 
12월 08, 2018 23:09:46.81 KLIB_SelfTest return : KLR_OK
12월 09, 2018 24:30:19.37 
12월 09, 2018 24:30:19.37 KLIB_SelfTest return : KLR_OK
12월 09, 2018 24:37:05.91 
12월 09, 2018 24:37:05.91 KLIB_SelfTest return : KLR_OK
12월 09, 2018 01:10:21.85 
12월 09, 2018 01:10:21.85 KLIB_SelfTest return : KLR_OK
12월 09, 2018 01:34:26.82 
12월 09, 2018 01:34:26.83 KLIB_SelfTest return : KLR_OK
12월 09, 2018 01:39:22.92 
12월 09, 2018 01:39:22.92 KLIB_SelfTest return : KLR_OK

12월 09, 2018 02:46:27.39 NEW SESSION
12월 09, 2018 02:46:27.39 [9040:29996:1209/024627.376:ERROR:ssl_client_socket_impl.cc(1061)] handshake failed; returned -1, SSL error code 1, net_error -101
12월 09, 2018 04:12:26.45 
12월 09, 2018 04:12:26.46 KLIB_SelfTest return : KLR_OK
12월 09, 2018 08:39:35.65 [11548:17192:1209/083935.655:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
12월 09, 2018 10:58:23.57 [11548:17192:1209/105823.576:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
12월 09, 2018 19:36:52.55 [11548:17192:1209/193652.549:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
12월 10, 2018 19:03:27.38 [11548:17192:1210/190326.843:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
12월 10, 2018 19:40:43.84 
12월 10, 2018 19:40:43.84 KLIB_SelfTest return : KLR_OK
12월 10, 2018 19:42:49.26 
12월 10, 2018 19:42:49.26 KLIB_SelfTest return : KLR_OK
12월 10, 2018 19:43:07.80 
12월 10, 2018 19:43:07.80 KLIB_SelfTest return : KLR_OK

12월 10, 2018 19:51:41.89 NEW SESSION
12월 10, 2018 19:51:41.89 [15288:10872:1210/195141.888:ERROR:backend_impl.cc(1065)] Critical error found -8
12월 10, 2018 19:51:41.89 [15288:10872:1210/195141.888:ERROR:entry_impl.cc(1062)] No file for a1012cd6
12월 10, 2018 19:51:42.38 [15288:10872:1210/195142.382:ERROR:backend_impl.cc(1065)] Critical error found -8
12월 10, 2018 19:51:43.42 [15288:10872:1210/195143.420:ERROR:backend_impl.cc(1065)] Critical error found -8
12월 10, 2018 21:43:38.73 
12월 10, 2018 21:43:38.73 KLIB_SelfTest return : KLR_OK

12월 10, 2018 22:59:31.02 NEW SESSION
